85,At,207,6.516E+03,EC|A,-13.227,206.98580023
85,At,208,5.868E+03,EC|A,-12.47,207.98661291
85,At,209,1.951E+04,EC|A,-12.883,208.98616953
85,At,210,2.916E+04,A|EC,-11.972,209.98714753
85,At,211,2.597E+04,EC|A|IT,-11.647,210.98749643
85,At,212,3.140E-01,A|EC|B-|A|IT,-8.6282,211.99073725
85,At,213,1.250E-07,A,-6.58,212.99293608
85,At,214,5.580E-07,A,-3.38,213.99637142
85,At,215,1.000E-04,A,-1.256,214.99865163
85,At,216,3.000E-04,B-|EC|A,2.257,216.00242299
85,At,217,3.230E-02,A|B-,4.395,217.00471823
85,At,218,1.500E+00,B-|A,8.098,218.00869356
85,At,219,5.600E+01,A|B-,10.396,219.01116056
85,At,220,2.226E+02,B-|A,14.376,220.01543327
85,At,221,1.380E+02,B-,16.783,221.01801729
85,At,222,5.400E+01,B-,20.953,222.02249397
85,At,223,5.000E+01,B-,23.428,223.02515099
85,At,224,7.800E+01,B-,27.711,224.02974898
86,Rn,193,1.150E-03,A,9.04,193.00970484
86,Rn,194,7.800E-04,A,5.723,194.00614389
86,Rn,195,6.000E-03,A|A,5.05,195.00542140
86,Rn,196,4.400E-03,EC|A,1.971,196.00211596
86,Rn,197,5.400E-02,A|A,1.51,197.00162105
86,Rn,198,6.500E-02,EC|A,-1.23,197.99867954
86,Rn,199,5.900E-01,A|EC|A|EC,-1.5,198.99838968
86,Rn,200,1.030E+00,A|EC,-4.005,199.99570046
86,Rn,201,7.000E+00,A|EC|EC|A,-4.07,200.99563068
86,Rn,202,9.700E+00,A|EC,-6.275,201.99326351
86,Rn,203,4.400E+01,EC|A|A|EC,-6.154,202.99339341
86,Rn,204,7.450E+01,A|EC,-7.97,203.99144385
86,Rn,205,1.700E+02,EC|A,-7.71,204.99172297
86,Rn,206,3.402E+02,A|EC,-9.133,205.99019532
86,Rn,207,5.550E+02,EC|A,-8.635,206.99072995
86,Rn,208,1.461E+03,A|EC,-9.656,207.98963386
86,Rn,209,1.728E+03,A|EC,-8.941,208.99040144
86,Rn,210,8.640E+03,A|EC,-9.605,209.98968861
86,Rn,211,5.256E+04,A|EC,-8.755,210.99060112
86,Rn,212,1.434E+03,A,-8.66,211.99070311
86,Rn,213,1.950E-02,A,-5.696,212.99388509
86,Rn,214,2.700E-07,A,-4.32,213.99536229
86,Rn,215,2.300E-06,A,-1.169,214.99874503
86,Rn,216,4.500E-05,A,0.253,216.00027161
86,Rn,217,5.400E-04,A,3.659,217.00392810
86,Rn,218,3.500E-02,A,5.2173,218.00560100
86,Rn,219,3.960E+00,A,8.8294,219.00947875
86,Rn,220,5.560E+01,A,10.6121,220.01139256
86,Rn,221,1.500E+03,B-|A,14.471,221.01553526
86,Rn,222,3.304E+05,A,16.3722,222.01757628
86,Rn,223,1.458E+03,B-,20.39,223.02188956
86,Rn,224,6.420E+03,B-,22.445,224.02409570
86,Rn,225,2.796E+02,B-,26.534,225.02848542
86,Rn,226,4.440E+02,B-,28.747,226.03086117
86,Rn,227,2.020E+01,B-,32.886,227.03530457
86,Rn,228,6.500E+01,B-,35.243,228.03783491
86,Rn,229,1.200E+01,B-,39.362,229.04225684
87,Fr,197,6.000E-04,A,10.25,197.01100383
87,Fr,198,1.500E-02,EC,9.57,198.01027382
87,Fr,199,4.500E-03,A|EC|A,6.771,199.00726897
87,Fr,200,4.900E-02,A,6.13,200.00658083
87,Fr,201,6.200E-02,A|A,3.589,201.00385295
87,Fr,202,3.720E-01,A|A,3.096,202.00332369
87,Fr,203,5.500E-01,A,0.876,203.00094042
87,Fr,204,1.800E+00,EC|A|A|EC|A|EC,0.607,204.00065164
87,Fr,205,3.970E+00,A|E,-1.31,204.99859366
87,Fr,206,1.600E+01,A|EC|A|EC|IT|A,-1.24,205.99866881
87,Fr,207,1.480E+01,E|A,-2.844,206.99694684
87,Fr,208,5.910E+01,A|EC,-2.666,207.99713793
87,Fr,209,5.050E+01,A|EC,-3.77,208.99595274
87,Fr,210,1.908E+02,A|EC,-3.333,209.99642188
87,Fr,211,1.860E+02,A|EC,-4.14,210.99555553
87,Fr,212,1.200E+03,EC|A,-3.516,211.99622542
87,Fr,213,3.482E+01,A|EC,-3.553,212.99618570
87,Fr,214,5.000E-03,A|A,-0.959,213.99897047
87,Fr,215,8.600E-08,A|A|A,0.318,215.00034139
87,Fr,216,7.000E-07,A,2.971,216.00318950
87,Fr,217,1.900E-05,A,4.315,217.00463234
87,Fr,218,1.000E-03,A|A|IT,7.059,218.00757815
87,Fr,219,2.000E-02,A,8.618,219.00925180
87,Fr,220,2.740E+01,A|B-,11.482,220.01232643
87,Fr,221,2.861E+02,B-|A,13.277,221.01425345
87,Fr,222,8.520E+02,B-,16.378,222.01758251
87,Fr,223,1.320E+03,B-|A,18.3824,223.01973432
87,Fr,224,1.998E+02,B-,21.749,224.02334851
87,Fr,225,2.370E+02,B-,23.821,225.02557289
87,Fr,226,4.900E+01,B-,27.521,226.02954501
87,Fr,227,1.482E+02,B-,29.682,227.03186494
87,Fr,228,3.800E+01,B-,33.384,228.03583920
87,Fr,229,5.020E+01,B-,35.668,229.03829117
87,Fr,230,1.910E+01,B-,39.487,230.04239104
87,Fr,231,1.760E+01,B-,42.081,231.04517581
87,Fr,232,5.500E+00,B-,46.073,232.04946140
87,Fr,233,9.000E-01,BN|B-,48.92,233.05251778
88,Ra,201,1.600E-03,A|EC,11.937,201.01281490
88,Ra,202,3.800E-03,A,9.075,202.00974241
88,Ra,203,3.100E-02,A|A,8.66,203.00929689
88,Ra,204,5.700E-02,A,6.057,204.00650246
88,Ra,205,2.100E-01,A|EC|A|EC,5.84,205.00626950
88,Ra,206,2.400E-01,A,3.566,206.00382826
88,Ra,207,1.350E+00,A|EC|IT|A,3.54,207.00380035
88,Ra,208,1.300E+00,A|EC,1.728,208.00185508
88,Ra,209,4.600E+00,A|EC,1.858,209.00199464
88,Ra,210,3.700E+00,A|EC,0.443,210.00047558
88,Ra,211,1.300E+01,EC|A,0.832,211.00089319
88,Ra,212,1.300E+01,A|EC,-0.199,211.99978636
88,Ra,213,2.730E-03,A|EC|IT|A,0.346,213.00037145
88,Ra,214,2.460E+00,A|EC,0.093,214.00009984
88,Ra,215,1.660E-03,A,2.534,215.00272036
88,Ra,216,1.820E-07,A|EC,3.291,216.00353303
88,Ra,217,1.600E-06,A,5.89,217.00632317
88,Ra,218,2.520E-05,A,6.651,218.00714014
88,Ra,219,1.000E-02,A,9.394,219.01008487
88,Ra,220,1.800E-02,A,10.27,220.01102530
88,Ra,221,2.800E+01,A|14C,12.964,221.01391743
88,Ra,222,3.800E+01,A|14C,14.32,222.01537315
88,Ra,223,9.876E+05,A|14C,17.2333,223.01850071
88,Ra,224,3.138E+05,14C|A,18.8259,224.02021043
88,Ra,225,1.287E+06,B-,21.993,225.02361046
88,Ra,226,5.050E+10,A|14C,23.6678,226.02540843
88,Ra,227,2.532E+03,B-,27.1777,227.02917646
88,Ra,228,1.820E+08,B-,28.9403,228.03106869
88,Ra,229,2.400E+02,B-,32.562,229.03495674
88,Ra,230,5.580E+03,B-,34.516,230.03705445
88,Ra,231,1.040E+02,B-,38.216,231.04102656
88,Ra,232,2.520E+02,B-,40.497,232.04347532
88,Ra,233,3.000E+01,B-,44.334,233.04759450
88,Ra,234,3.000E+01,B-,46.931,234.05038250
89,Ac,205,2.000E-02,A,14.11,205.01514771
89,Ac,206,2.200E-02,A|A,13.48,206.01447137
89,Ac,207,2.700E-02,A,11.15,207.01197002
89,Ac,208,9.500E-02,A|EC|A|EC,10.75,208.01154060
89,Ac,209,8.700E-02,A,8.84,209.00949013
89,Ac,210,3.500E-01,EC,8.79,210.00943645
89,Ac,211,2.100E-01,A,7.2,211.00772952
89,Ac,212,9.300E-01,A|EC,7.28,212.00781540
89,Ac,213,7.380E-01,A,6.155,213.00660766
89,Ac,214,8.200E+00,EC|A,6.444,214.00691792
89,Ac,215,1.700E-01,A|EC,6.031,215.00647454
89,Ac,216,4.400E-04,A|A,8.144,216.00874294
89,Ac,217,6.900E-08,A|EC,8.704,217.00934413
89,Ac,218,1.080E-06,A,10.84,218.01163722
89,Ac,219,1.180E-05,A,11.57,219.01242091
89,Ac,220,2.640E-02,A|EC,13.744,220.01475479
89,Ac,221,5.200E-02,A,14.52,221.01558786
89,Ac,222,5.000E+00,A|EC|A|IT|EC,16.621,222.01784338
89,Ac,223,1.260E+02,A|EC,17.826,223.01913700
89,Ac,224,1.001E+04,EC|A|B-,20.234,224.02172209
89,Ac,225,8.571E+05,14C|A,21.637,225.02322827
89,Ac,226,1.057E+05,B-|EC|A,24.309,226.02609678
89,Ac,227,6.870E+08,A|B-,25.8496,227.02775069
89,Ac,228,2.214E+04,B-,28.8947,228.03101973
89,Ac,229,3.762E+03,B-,30.69,229.03294707
89,Ac,230,1.220E+02,BF|B-,33.838,230.03632659
89,Ac,231,4.500E+02,B-,35.763,231.03839316
89,Ac,232,1.190E+02,B-,39.154,232.04203355
89,Ac,233,1.450E+02,B-,41.308,233.04434596
89,Ac,234,4.400E+01,B-,44.841,234.04813879
89,Ac,235,6.200E+01,B-,47.357,235.05083983
89,Ac,236,7.200E+01,B-,51.22,236.05498693
90,Th,208,1.700E-03,A,16.68,208.01790672
90,Th,209,2.500E-03,A,16.37,209.01757392
90,Th,210,1.600E-02,A|EC,14.059,210.01509296
90,Th,211,3.700E-02,A|EC,13.91,211.01493300
90,Th,212,3.170E-02,EC|A,12.111,212.01300169
90,Th,213,1.440E-01,A,12.12,213.01301135
90,Th,214,8.700E-02,A,10.695,214.01148155
90,Th,215,1.200E+00,A,10.922,215.01172525
90,Th,216,2.600E-02,EC|A|A|IT,10.298,216.01105536
90,Th,217,2.410E-04,A,12.206,217.01310368
90,Th,218,1.170E-07,A,12.367,218.01327652
90,Th,219,1.050E-06,A,14.47,219.01553418
90,Th,220,9.700E-06,A|EC,14.669,220.01574782
90,Th,221,1.680E-03,A,16.94,221.01818584
90,Th,222,2.800E-03,A,17.203,222.01846818
90,Th,223,6.000E-01,A,19.386,223.02081173
90,Th,224,1.040E+00,A,19.994,224.02146444
90,Th,225,5.250E+02,EC|A,22.31,225.02395077
90,Th,226,1.834E+03,A,23.198,226.02490408
90,Th,227,1.615E+06,A,25.8048,227.02770259
90,Th,228,6.040E+07,A|20O,26.771,228.02873985
90,Th,229,2.500E+11,A|IT,29.5856,229.03176145
90,Th,230,2.380E+12,SF|A|24Ne,30.8626,230.03313236
90,Th,231,9.187E+04,B-|A,33.8159,231.03630286
90,Th,232,4.420E+17,A|SF,35.4468,232.03805370
90,Th,233,1.310E+03,B-,38.7317,233.04158019
90,Th,234,2.082E+06,B-,40.613,234.04359985
90,Th,235,4.260E+02,B-,44.018,235.04725526
90,Th,236,2.238E+03,B-,46.255,236.04965678
90,Th,237,2.820E+02,B-,49.955,237.05362890
90,Th,238,5.640E+02,B-,52.5,238.05636107
91,Pa,212,5.100E-03,A,21.59,212.02317782
91,Pa,213,5.300E-03,A,19.66,213.02110588
91,Pa,214,1.700E-02,A,19.49,214.02092337
91,Pa,215,1.400E-02,A,17.86,215.01917350
91,Pa,216,1.500E-01,A|EC,17.8,216.01910909
91,Pa,217,3.600E-03,A|IT|A,17.068,217.01832325
91,Pa,218,1.130E-04,A,18.684,218.02005810
91,Pa,219,5.300E-08,A,18.54,219.01990351
91,Pa,220,7.800E-07,EC|A,20.22,220.02170706
91,Pa,221,5.900E-06,A,20.38,221.02187883
91,Pa,222,2.900E-03,A,22.16,222.02378974
91,Pa,223,5.100E-03,A,22.32,223.02396150
91,Pa,224,8.460E-01,A,23.862,224.02561691
91,Pa,225,1.700E+00,A,24.34,225.02613006
91,Pa,226,1.080E+02,A|EC,26.033,226.02794757
91,Pa,227,2.298E+03,EC|A,26.831,227.02880426
91,Pa,228,7.920E+04,EC|A,28.924,228.03105119
91,Pa,229,1.296E+05,EC|A,29.897,229.03209575
91,Pa,230,1.503E+06,EC|B-|A,32.174,230.03454021
91,Pa,231,1.030E+12,A|SF,33.4244,231.03588257
91,Pa,232,1.140E+05,B-|EC,35.947,232.03859069
91,Pa,233,2.331E+06,B-,37.4895,233.04024663
91,Pa,234,2.412E+04,B-|B-|IT,40.339,234.04330570
91,Pa,235,1.464E+03,B-,42.289,235.04539911
91,Pa,236,5.460E+02,B-,45.334,236.04866805
91,Pa,237,5.220E+02,B-,47.528,237.05102340
91,Pa,238,1.368E+02,B-,50.894,238.05463695
91,Pa,239,6.480E+03,B-,53.34,239.05726284
92,U,216,4.500E-03,A|IT|A,23.07,216.02476666
92,U,217,1.600E-02,A,22.97,217.02465931
92,U,218,5.100E-04,A|A,21.895,218.02350525
92,U,219,4.200E-05,A,23.29,219.02500284
92,U,221,6.600E-07,A,24.52,221.02632330
92,U,222,4.700E-06,A,24.27,222.02605492
92,U,223,1.800E-05,A|EC,25.84,223.02774038
92,U,224,8.400E-04,A,25.722,224.02761370
92,U,225,9.500E-02,A,27.38,225.02939364
92,U,226,2.680E-01,A,27.329,226.02933889
92,U,227,6.600E+01,A,29.045,227.03118109
92,U,228,5.460E+02,EC|A,29.222,228.03137111
92,U,229,3.480E+03,EC|A,31.211,229.03350638
92,U,230,1.797E+06,24Ne|A|SF,31.615,230.03394010
92,U,231,3.629E+05,EC|A,33.806,231.03629223
92,U,232,2.170E+09,SF|24Ne|A,34.6095,232.03715482
92,U,233,5.020E+12,8Mg|A|24Ne|SF,36.9192,233.03963439
92,U,234,7.750E+12,Ne|A|SF|Mg,38.145,234.04095034
92,U,235,2.220E+16,25Ne|A|SF|28Mg|20Ne|IT|SF,40.9188,235.04392814
92,U,236,7.390E+14,SF|A,42.4446,236.04556615
92,U,237,5.832E+05,B-,45.3902,237.04872838
92,U,238,1.410E+17,A|SF|SF|IT,47.3078,238.05078701
92,U,239,1.407E+03,B-,50.5727,239.05429202
92,U,240,5.076E+04,B-,52.716,240.05659295
92,U,242,1.008E+03,B-,58.62,242.06293116
93,Np,225,3.600E-03,EC|A,31.59,225.03391326
93,Np,226,3.500E-02,A,32.78,226.03519078
93,Np,227,5.100E-01,A,32.56,227.03495460
93,Np,228,6.140E+01,A|EC,33.6,228.03607108
93,Np,229,2.400E+02,A|EC,33.78,229.03626432
93,Np,230,2.760E+02,EC|A,35.24,230.03783169
93,Np,231,2.928E+03,EC|A,35.62,231.03823964
93,Np,232,8.820E+02,EC|A,37.36,232.04010761
93,Np,233,2.172E+03,EC|A,37.95,233.04074100
93,Np,234,3.802E+05,EC,39.955,234.04289345
93,Np,235,3.420E+07,EC|A,41.0431,235.04406158
93,Np,236,4.830E+12,EC|B-|A|EC|B-,43.38,236.04657034
93,Np,237,6.770E+13,A|SF,44.8717,237.04817175
93,Np,238,1.829E+05,B-,47.4547,238.05094471
93,Np,239,2.036E+05,B-,49.3111,239.05293764
93,Np,240,3.714E+03,B-|B-|IT,52.316,240.05616353
93,Np,241,8.340E+02,B-,54.26,241.05825050
93,Np,242,1.320E+02,B-|B-,57.42,242.06164290
93,Np,243,1.110E+02,B-,59.88,243.06428382
93,Np,244,1.374E+02,B-,63.2,244.06784799
94,Pu,228,1.100E+00,A,36.09,228.03874421
94,Pu,229,6.700E+01,EC|A|SF,37.4,229.04015055
94,Pu,230,1.020E+02,A,36.934,230.03965028
94,Pu,231,5.160E+02,A|EC,38.309,231.04112640
94,Pu,232,2.027E+03,EC|A,38.363,232.04118437
94,Pu,233,1.254E+03,A|EC,40.05,233.04299544
94,Pu,234,3.168E+04,EC|A,40.35,234.04331750
94,Pu,235,1.518E+03,EC|A,42.182,235.04528424
94,Pu,236,9.020E+07,A|SF,42.9016,236.04605676
94,Pu,237,3.943E+06,EC|A|IT,45.0917,237.04840793
94,Pu,238,2.770E+09,A|SF,46.1632,238.04955823
94,Pu,239,7.610E+11,A|SF,48.5883,239.05216168
94,Pu,240,2.070E+11,A|SF,50.1254,240.05381183
94,Pu,241,4.520E+08,B-|A|SF,52.9552,241.05684974
94,Pu,243,1.784E+04,B-,57.755,243.06200254
94,Pu,244,2.530E+15,A|SF,59.806,244.06420438
94,Pu,245,3.780E+04,B-,63.178,245.06782437
94,Pu,246,9.366E+05,B-,65.395,246.07020442
94,Pu,247,1.961E+05,B-,69.11,247.07419263
95,Am,230,1.700E+01,EC,-1,229.99892646
95,Am,232,7.900E+01,EC|A,43.3,232.04648446
95,Am,233,1.920E+02,A|EC,43.26,233.04644152
95,Am,234,1.392E+02,EC|A,44.46,234.04772977
95,Am,235,6.180E+02,EC|A,44.63,235.04791227
95,Am,236,2.160E+02,A|EC|EC|A,46.04,236.04942597
95,Am,237,4.416E+03,EC|A,46.57,237.04999495
95,Am,238,5.880E+03,A|EC,48.42,238.05198101
95,Am,239,4.284E+04,EC|A,49.3904,239.05302277
95,Am,240,1.829E+05,EC|A|SF,51.51,240.05529826
95,Am,241,1.370E+10,A|SF,52.9344,241.05682741
95,Am,242,5.767E+04,B-|EC|IT|A|SF|IT|A|SF,55.4681,242.05954745
95,Am,243,2.320E+11,A|SF,57.175,243.06137988
95,Am,244,3.636E+04,B-|SF|B-|EC,59.8792,244.06428296
95,Am,245,7.379E+03,B-,61.9005,245.06645292
95,Am,246,2.340E+03,B-|B-|IT,64.994,246.06977393
95,Am,247,1.380E+03,B-,67.15,247.07208849
95,Am,248,6.000E+02,B-,70.56,248.07574927
96,Cm,233,2.300E+01,EC|A,47.29,233.05076790
96,Cm,234,5.100E+01,EC|A|SF,46.725,234.05016135
96,Cm,238,7.920E+03,EC|A|SF,49.445,238.05308139
96,Cm,239,9.720E+03,A|EC,51.15,239.05491178
96,Cm,240,2.333E+06,SF|A|EC,51.7243,240.05552832
96,Cm,241,2.834E+06,A|EC,53.7018,241.05765125
96,Cm,242,1.410E+07,A|SF|34Si,54.8038,242.05883430
96,Cm,243,9.180E+08,A|EC|SF,57.182,243.06138740
96,Cm,244,5.710E+08,A|SF|IT,58.4519,244.06275069
96,Cm,245,2.660E+11,A|SF,61.0046,245.06549113
96,Cm,246,1.490E+11,SF|A,62.617,246.06722211
96,Cm,247,4.920E+14,A,65.533,247.07035257
96,Cm,248,1.100E+13,A|SF,67.3928,248.07234914
96,Cm,249,3.849E+03,B-,70.7507,249.07595400
96,Cm,250,2.620E+11,SF|A|B-,72.99,250.07835798
96,Cm,251,1.008E+03,B-,76.648,251.08228501
97,Bk,234,1.400E+02,A|EC,-1,233.99892646
97,Bk,237,6.000E+01,EC|A,53.19,237.05710181
97,Bk,238,1.440E+02,EF|EC,54.2,238.05818609
97,Bk,240,2.880E+02,EC|EF,55.66,240.05975346
97,Bk,241,2.760E+02,A|EC,56.03,241.06015068
97,Bk,242,4.200E+02,EC,57.73,242.06197570
97,Bk,243,1.620E+04,EC|A,58.69,243.06300630
97,Bk,244,1.566E+04,A|EC,60.714,244.06517916
97,Bk,245,4.277E+05,EC|A,61.8138,245.06635984
97,Bk,246,1.555E+05,EC,63.97,246.06867462
97,Bk,247,4.360E+10,A,65.49,247.07030640
97,Bk,248,8.532E+04,B-|EC,68.08,248.07308688
97,Bk,249,2.850E+07,SF|B-|A,69.8464,249.07498319
97,Bk,250,1.156E+04,B-,72.95,250.07831504
97,Bk,251,3.336E+03,B-,75.228,251.08076058
98,Cf,237,8.000E-01,SF|A,57.94,237.06220115
98,Cf,238,2.110E-02,SF|A,57.3,238.06151408
98,Cf,239,3.900E+01,EC|A,58.27,239.06255541
98,Cf,240,6.400E+01,A|SF,57.991,240.06225590
98,Cf,241,2.268E+02,EC|A,59.33,241.06369337
98,Cf,242,2.094E+02,EC|SF|A,59.387,242.06375456
98,Cf,243,6.420E+02,EC|A,60.99,243.06547545
98,Cf,244,1.164E+03,A,61.478,244.06599934
98,Cf,245,2.700E+03,EC|A,63.3852,245.06804681
98,Cf,246,1.285E+05,SF|A|EC|SF,64.0903,246.06880376
98,Cf,247,1.120E+04,EC|A,66.104,247.07096556
98,Cf,248,2.880E+07,SF|A,67.238,248.07218296
98,Cf,249,1.110E+10,A|SF,69.7228,249.07485050
98,Cf,250,4.130E+08,SF|A,71.1704,250.07640456
98,Cf,251,2.830E+10,A|SF,74.135,251.07958719
98,Cf,252,8.350E+07,A|SF,76.0346,252.08162650
98,Cf,253,1.539E+06,B-|A,79.302,253.08513419
98,Cf,254,5.227E+06,SF|A,81.341,254.08732315
98,Cf,255,5.100E+03,B-,84.81,255.09104728
98,Cf,256,7.380E+02,SF|B-|A,87,256.09339834
99,Es,241,8.000E+00,A|EC,63.86,241.06855653
99,Es,242,1.780E+01,A|EC,64.8,242.06956566
99,Es,243,2.100E+01,SF|A|EC,64.75,243.06951198
99,Es,244,3.700E+01,EC|A,66.03,244.07088612
99,Es,245,6.600E+01,A|EC,66.37,245.07125112
99,Es,246,4.500E+02,EC|A,67.9,246.07289364
99,Es,247,2.730E+02,EC|A,68.578,247.07362151
99,Es,248,1.440E+03,EC|A,70.3,248.07547015
99,Es,249,6.132E+03,EC|A,71.18,249.07641487
99,Es,250,3.096E+04,EC|A|EC,73.22,250.07860490
99,Es,251,1.188E+05,EC|A,74.512,251.07999192
99,Es,252,4.080E+07,A|EC,77.29,252.08297422
99,Es,253,1.769E+06,SF|A,79.0105,253.08482126
99,Es,254,2.380E+07,A|B-|SF|A|EC|SF|B-|IT,81.991,254.08802095
99,Es,255,3.439E+06,SF|B-|A,84.089,255.09027325
99,Es,256,1.524E+03,B-|B-,87.19,256.09360231
99,Es,257,6.653E+05,SF|B-,89.4,257.09597484
100,Fm,241,7.300E-04,SF|A|EC,-1,240.99892646
100,Fm,243,2.310E-01,SF|EC|A,69.39,243.07449323
100,Fm,244,3.120E-03,A|SF|EC,68.97,244.07404234
100,Fm,245,4.200E+00,A,70.19,245.07535206
100,Fm,246,1.540E+00,A|SF|EC,70.189,246.07535099
100,Fm,247,3.100E+01,A|EC|A|IT,71.67,247.07694091
100,Fm,248,3.450E+01,A|EC|SF,71.898,248.07718567
100,Fm,249,1.560E+02,EC|A,73.519,249.07892589
100,Fm,250,1.800E+03,A|EC|SF|IT,74.072,250.07951956
100,Fm,251,1.908E+04,A|EC,75.954,251.08153997
100,Fm,252,9.140E+04,SF|A,76.816,252.08246536
100,Fm,253,2.592E+05,A|EC,79.346,253.08518143
100,Fm,254,1.166E+04,A|SF,80.9028,254.08685272
100,Fm,255,7.225E+04,A|SF,83.8,255.08996300
100,Fm,256,9.456E+03,SF|A,85.487,256.09177406
100,Fm,257,8.683E+06,A|SF,88.59,257.09510527
100,Fm,258,3.700E-04,SF,90.43,258.09708059
100,Fm,259,1.500E+00,SF,93.7,259.10059108
100,Fm,260,4.000E-03,SF,95.8,260.10284553
